Instituição financeira;Código;Conglomerado;Conglomerado Financeiro;Conglomerado Prudencial;TCB;TC;TI;Cidade;UF;Data;Ativo Total;Carteira de Crédito Classificada;Passivo Circulante e Exigível a Longo Prazo e Resultados de Exercícios Futuros;Captações;Patrimônio Líquido;Lucro Líquido;Número de Agências;Número de Postos de Atendimento;
BANCO MODAL S.A.;30723886;MODAL;51963;81658;b1;2;8;RIO DE JANEIRO;RJ;12/2020;4.495.408;127.820;3.928.130;3.558.682;567.278;12.405;3;0
BANCO INDUSVAL S.A.;61024352;INDUSVAL;50531;80415;b1;2;8;SAO PAULO;SP;12/2020;4.250.633;567.132;4.047.440;3.957.025;203.194;-44.859;5;0
COOPERATIVA DE CRÉDITO, POUPANÇA E INVESTIMENTO VALE DO PIQUIRI ABCD - SICREDI VALE DO PIQUIRI ABCD PR/SP;81099491;;;;b3S;2;9;PALOTINA;PR;12/2020;4.195.647;2.761.021;3.750.224;2.638.174;445.423;42.987;0;95
COOPERATIVA CENTRAL DE CREDITO DO ESPIRITO SANTO - SICOOB CENTRAL ES;32428294;;;;b3C;2;9;VITORIA;ES;12/2020;4.171.715;106.316;3.944.943;155.075;226.772;8.056;0;0
BANCO DIGIMAIS S.A.;92874270;;;81799;b1;2;8;SAO PAULO;SP;12/2020;4.115.393;1.698.379;3.875.759;2.992.880;239.634;17.927;4;7
COOPERATIVA DE CRÉDITO MAXI ALFA DE LIVRE ADMISSÃO DE ASSOCIADOS - SICOOB MAXICRÉDITO;78825270;;;;b3S;2;9;CHAPECO;SC;12/2020;4.070.907;2.725.610;3.560.030;3.186.843;510.877;63.741;0;89
BANCO LOSANGO S.A. - BANCO MÚLTIPLO;33254319;BRADESCO;10045;80075;b2;2;8;OSASCO;SP;12/2020;4.059.854;2.746.376;2.094.391;1.428.199;1.965.463;161.768;2;58
REALIZE CRÉDITO, FINANCIAMENTO E INVESTIMENTO S.A.;27351731;;;84703;n1;3;14;PORTO ALEGRE;RS;12/2020;3.938.453;3.535.837;3.351.595;761.965;586.858;-10.217;2;0
BANCO C6 CONSIGNADO S.A.;61348538;C6 BANK;52072;84844;b1;2;8;SAO PAULO;SP;12/2020;3.924.850;3.564.989;2.594.898;2.497.080;1.329.951;-95.309;2;1
BANCO CARGILL S.A.;3609817;;;81414;b1;3;8;SAO PAULO;SP;12/2020;3.889.073;2.134.530;3.253.285;1.984.513;635.789;-3.032;2;0
BANCO AGIBANK S.A.;10664513;AGIBANK;51956;83694;b1;2;2;PORTO ALEGRE;RS;12/2020;3.869.951;2.248.044;3.060.061;2.776.012;809.890;65.995;2;0
BANCO BV S.A.;1858774;VOTORANTIM;51011;80484;b1;2;8;SAO PAULO;SP;12/2020;3.825.940;2.983.353;2.266.048;102.900;1.559.891;-5.670;2;0
OMNI S.A. - CREDITO FINANCIAMENTO E INVESTIMENTO;92228410;OMNI;50940;80460;n1;2;14;SAO PAULO;SP;12/2020;3.819.799;2.827.309;3.315.766;2.566.937;504.032;78.078;2;0
BANCO TRIANGULO S.A.;17351180;;;81438;b1;2;8;UBERLANDIA;MG;12/2020;3.765.826;2.256.769;3.254.713;2.426.850;511.114;27.906;2;0
BANCO ALFA S.A.;3323840;ALFA;51293;80570;b1;2;2;SAO PAULO;SP;12/2020;3.695.458;3.334.898;3.581.954;3.347.042;113.504;2.876;10;2
SICOOB CREDICOM - COOPERATIVA DE ECONOMIA E CREDITO MUTUO DOS MEDICOS E PROFISSIONAIS DA AREA DE SAUDE DO BRASIL LTDA.;42898825;;;;b3S;2;9;BELO HORIZONTE;MG;12/2020;3.693.645;1.856.246;3.182.369;3.114.394;511.276;36.998;0;33
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO CENTRO BRASILEIRA LTDA.;37395399;;;;b3S;2;9;GOIANIA;GO;12/2020;3.665.512;1.945.334;3.057.014;2.978.294;608.497;57.596;0;33
COOPERATIVA DE CRÉDITO, POUPANÇA E INVESTIMENTO SICREDI PIONEIRA RS - SICREDI PIONEIRA RS;91586982;;;;b3S;2;9;NOVA PETROPOLIS;RS;12/2020;3.645.988;1.988.897;3.169.197;2.767.894;476.791;25.239;0;43
BB-BANCO DE INVESTIMENTO S/A;24933830;BB;49906;80329;b2;1;13;BRASILIA;DF;12/2020;3.623.392;0;2.798.251;1.683.303;825.140;327.003;2;0
BANCO ABN AMRO S.A.;3532415;;;81579;b1;3;8;SAO PAULO;SP;12/2020;3.609.277;377.152;3.060.830;1.170.607;548.447;-58.869;2;0
COOPERATIVA CENTRAL DE CRÉDITO, POUPANÇA E INVESTIMENTO DO NORTE/NORDESTE - CENTRAL SICREDI NORTE/NORDESTE;70119680;;;;b3C;2;9;CABEDELO;PB;12/2020;3.583.715;137.012;3.410.327;0;173.388;10.657;0;0
CREDICOAMO CREDITO RURAL COOPERATIVA;81723108;;;;b3S;2;9;CAMPO MOURAO;PR;12/2020;3.458.071;1.644.150;2.603.233;2.383.981;854.838;38.515;0;46
COOPERATIVA DE CRÉDITO SICREDI SERRANA RS/ES;90608712;;;;b3S;2;9;CARLOS BARBOSA;RS;12/2020;3.438.557;2.329.654;3.017.281;2.416.217;421.275;39.090;0;32
COOPERATIVA DE CRÉDITO, POUPANÇA E INVESTIMENTO CAMPOS GERAIS - SICREDI CAMPOS GERAIS PR/SP;81466286;;;;b3S;2;9;PONTA GROSSA;PR;12/2020;3.424.429;2.017.661;3.062.047;2.541.451;362.383;32.039;0;32
COOPERATIVA DE CRÉDITO, POUPANÇA E INVESTIMENTO SERRO AZUL – SICREDI UNIÃO RS;88894548;;;;b3S;2;9;CERRO LARGO;RS;12/2020;3.390.033;2.027.318;2.875.976;1.948.003;514.057;48.265;0;46
BANCO DA CHINA BRASIL S.A.;10690848;;;81816;b1;3;8;SAO PAULO;SP;12/2020;3.336.110;1.226.235;2.904.506;2.317.336;431.605;4.639;2;1
OMNI BANCO S.A.;60850229;OMNI;50940;80460;b1;2;8;SAO PAULO;SP;12/2020;3.295.327;736.866;3.021.616;2.864.244;273.711;35.621;2;0
BANCO RENDIMENTO S.A.;68900810;RENDIMENTO;51468;80659;b1;2;2;SAO PAULO;SP;12/2020;3.221.302;908.104;2.842.887;1.704.104;378.415;40.836;7;1
COOPERATIVA DE CRÉDITO, POUPANÇA E INVESTIMENTO UNIÃO DE ESTADOS RIO GRANDE DO SUL, SANTA CATARINA E MINAS GERAIS - SICREDI UNIESTADOS;87780268;;;;b3S;2;9;ERECHIM;RS;12/2020;3.219.652;2.286.897;2.882.682;2.061.662;336.969;35.706;0;52
UNIPRIME NORTE DO PARANÁ - COOPERATIVA DE CRÉDITO LTDA;2398976;;;;b3S;2;9;LONDRINA;PR;12/2020;3.208.147;1.491.653;2.642.169;2.463.661;565.978;25.734;0;28
COOPERATIVA CENTRAL DE ECONOMIA E CRÉDITO MÚTUO DAS UNICRED'S DE SANTA CATARINA E DO PARANÁ LTDA - UNICRED CENTRAL SC/PR;543968;;;;b3C;2;9;FLORIANOPOLIS;SC;12/2020;3.200.200;0;3.069.435;0;130.765;1.323;0;0
MORGAN STANLEY CORRETORA DE TÍTULOS E VALORES MOBILIÁRIOS S.A.;4323351;MORGAN STANLEY;51413;80628;n2;3;15;SAO PAULO;SP;12/2020;3.122.454;0;1.747.057;0;1.375.397;55.791;2;0
CENTRAL DAS COOPERATIVAS DE CREDITO UNICOOB - SICOOB CENTRAL UNICOOB;5036532;;;;b3C;2;9;MARINGA;PR;12/2020;3.073.587;1.522;2.932.689;0;140.898;1.460;0;0
COOPERATIVA DE CRÉDITO, POUPANÇA E INVESTIMENTO DO CENTRO SUL DO MATO GROSSO DO SUL – SICREDI CENTRO-SUL MS;26408161;;;;b3S;2;9;DOURADOS;MS;12/2020;3.043.370;1.898.702;2.480.047;1.733.864;563.323;57.600;0;37
BANCO HYUNDAI CAPITAL BRASIL S.A.;30172491;SANTANDER;30379;80185;b2;3;8;SAO PAULO;SP;12/2020;2.996.507;2.805.414;2.672.487;2.616.564;324.021;10.617;2;0
COOPERATIVA CENTRAL DE CRÉDITO, POUPANÇA E INVESTIMENTO DO CENTRO NORTE DO BRASIL - CENTRAL SICREDI CENTRO NORTE;33667205;;;;b3C;2;9;CUIABA;MT;12/2020;2.979.717;0;2.824.946;0;154.771;1.539;0;0
GUIDE INVESTIMENTOS S.A. CORRETORA DE VALORES;65913436;GUIDE RBDTVM;52065;84837;n2;3;15;SAO PAULO;SP;12/2020;2.938.442;0;2.836.079;2.266.472;102.363;-10.049;6;0
COOPERATIVA DE CRÉDITO, POUPANÇA E INVESTIMENTO PLANALTO – SICREDI PLANALTO RS/MG;88038260;;;;b3S;2;9;CRUZ ALTA;RS;12/2020;2.932.674;2.047.979;2.402.063;1.278.598;530.611;34.087;0;28
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DO SUDOESTE DA AMAZÔNIA LTDA. - SICOOB CREDISUL.;3632872;;;;b3S;2;9;VILHENA;RO;12/2020;2.881.662;2.358.455;2.467.949;1.661.120;413.713;45.958;0;43
COOPERATIVA DE CRÉDITO, POUPANÇA E INVESTIMENTO DO SUDOESTE MT/PA - SICREDI SUDOESTE MT/PA;32995755;;;;b3S;2;9;TANGARA DA SERRA;MT;12/2020;2.832.793;1.597.106;2.367.636;1.659.521;465.157;56.721;0;42
BANCO DIGIO S.A.;27098060;;;84655;b2;3;8;BARUERI;SP;12/2020;2.807.956;1.953.888;2.435.494;1.008.079;372.462;-13.583;2;0
BANCO ITAÚ BBA S.A.;17298092;ITAU;10069;80099;b1;2;8;SAO PAULO;SP;12/2020;2.744.459;0;797.326;0;1.947.134;452.775;10;0
BANCO RODOBENS S.A.;33603457;;;80855;b1;2;8;SAO PAULO;SP;12/2020;2.694.469;1.520.942;2.098.398;1.931.676;596.071;34.224;2;0
BB GESTÃO DE RECURSOS - DISTRIBUIDORA DE TÍTULOS E VALORES MOBILIÁRIOS S.A.;30822936;BB;49906;80329;n2;1;16;BRASILIA;DF;12/2020;2.690.311;0;1.477.012;0;1.213.299;764.318;3;0
BANCO IBM S.A.;34270520;;;81689;b2;3;8;RIO DE JANEIRO;RJ;12/2020;2.673.988;2.299.208;2.121.439;1.830.612;552.549;26.544;2;0
BADESUL DESENVOLVIMENTO S.A - AGÊNCIA DE FOMENTO/RS;2885855;;;81029;n1;1;30;PORTO ALEGRE;RS;12/2020;2.660.595;1.950.853;1.917.563;1.636.356;743.032;14.817;2;0
COOPERATIVA DE CRÉDITO LESTE CAPIXABA - SICOOB LESTE CAPIXABA;32430233;;;;b3S;2;9;LINHARES;ES;12/2020;2.640.351;1.780.757;2.073.619;1.823.875;566.732;45.462;0;21
COOPERATIVA DE CRÉDITO SICOOB METROPOLITANO;3459850;;;;b3S;2;9;MARINGA;PR;12/2020;2.631.033;1.429.465;2.362.760;2.117.088;268.272;18.983;0;90
DESENVOLVE SP - AGÊNCIA DE FOMENTO DO ESTADO DE SÃO PAULO S.A.;10663610;;;81153;n1;1;30;SAO PAULO;SP;12/2020;2.625.909;1.980.305;1.466.140;1.262.239;1.159.769;31.068;1;0
COOPERFORTE - COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DE FUNCIONÁRIOS DE INSTITUIÇÕES FINANCEIRAS PÚBLICAS FEDERAIS LTDA.;1658426;;;;b3S;2;9;BRASILIA;DF;12/2020;2.558.173;1.828.749;1.918.291;1.848.238;639.882;57.698;0;5
COOPERATIVA DE CRÉDITO, POUPANÇA E INVESTIMENTO UNIÃO DOS ESTADOS DE MATO GROSSO DO SUL, TOCANTINS E OESTE DA BAHIA - SICREDI UNIÃO MS/TO;24654881;;;;b3S;2;9;CAMPO GRANDE;MS;12/2020;2.535.928;1.427.962;2.245.332;1.514.514;290.596;26.175;0;31
COOPERATIVA DE CRÉDITO, POUPANÇA E INVESTIMENTO DA REGIÃO DOS VALES - SICREDI REGIÃO DOS VALES RS;89126130;;;;b3S;2;9;ENCANTADO;RS;12/2020;2.534.936;1.003.686;2.003.443;1.760.677;531.492;32.221;0;21
COOPERATIVA DE CRÉDITO, POUPANÇA E INVESTIMENTO SORRISO - SICREDI CELEIRO DO MT;26555235;;;;b3S;2;9;SORRISO;MT;12/2020;2.483.256;1.467.141;1.995.671;1.490.918;487.585;38.807;0;15
COOPERATIVA DE CRÉDITO, POUPANÇA E INVESTIMENTO VALE DO CERRADO - SICREDI VALE DO CERRADO;32983165;;;;b3S;2;9;CAMPO VERDE;MT;12/2020;2.406.080;1.860.720;2.095.393;875.702;310.687;17.571;0;16
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DO SUDOESTE GOIANO;24795049;;;;b3S;2;9;RIO VERDE;GO;12/2020;2.362.377;1.932.275;1.740.566;1.362.252;621.811;58.113;0;16
BANCO CATERPILLAR S.A.;2658435;;;81397;b2;3;8;SAO PAULO;SP;12/2020;2.335.370;2.258.073;1.393.479;1.309.359;941.891;27.767;2;0
BMW FINANCEIRA S.A. - CREDITO, FINANCIAMENTO E INVESTIMENTO;4452473;BMW;51420;80635;n1;3;14;SAO PAULO;SP;12/2020;2.326.086;1.988.431;1.927.808;1.837.915;398.279;24.184;2;0
PLURAL S.A. BANCO MÚLTIPLO;45246410;PLURAL;51839;80941;b1;2;8;RIO DE JANEIRO;RJ;12/2020;2.315.570;654.314;2.225.741;2.091.273;89.829;9.621;3;0
AGÊNCIA DE FOMENTO DO PARANÁ S.A.;3584906;;;81115;n1;1;30;CURITIBA;PR;12/2020;2.295.965;1.381.012;447.484;365.226;1.848.481;34.945;2;0
COOPERATIVA DE CRÉDITO, POUPANÇA E INVESTIMENTO DO ARAGUAIA E XINGU - SICREDI ARAXINGU;33021064;;;;b3S;2;9;CANARANA;MT;12/2020;2.250.245;1.822.111;1.839.648;737.962;410.597;33.011;0;16
PICPAY SERVICOS S.A.;22896431;;;80903;n4;2;41;SAO PAULO;SP;12/2020;2.228.156;0;1.857.711;1.220.104;370.445;-275.560;1;0
COOPERATIVA DE CRÉDITO, POUPANÇA E INVESTIMENTO NORTE MATO-GROSSENSE E OESTE PARAENSE – SICREDI GRANDES RIOS MT/PA;37442605;;;;b3S;2;9;COLIDER;MT;12/2020;2.167.980;1.519.561;1.774.399;1.257.455;393.581;36.399;0;32
COOPERATIVA DE CRÉDITO UNICRED VALOR CAPITAL LTDA – UNICRED VALOR CAPITAL;74064502;;;;b3S;2;9;FLORIANOPOLIS;SC;12/2020;2.166.123;846.374;1.846.604;1.814.388;319.518;22.680;0;15
J.P. MORGAN CORRETORA DE CAMBIO E VALORES MOBILIARIOS S.A.;32588139;JP MORGAN CHASE;20107;80116;n2;3;15;SAO PAULO;SP;12/2020;2.129.548;0;1.064.435;0;1.065.114;65.190;2;0
PAYPAL DO BRASIL SERVICOS DE PAGAMENTOS LTDA.;10878448;;;85018;n4;2;41;SAO PAULO;SP;12/2020;2.121.973;0;2.070.004;522.317;51.969;-31.430;1;0
COOPERATIVA DE CRÉDITO, POUPANÇA E INVESTIMENTO ALTO URUGUAI - SICREDI ALTO URUGUAI RS/SC/MG;87733770;;;;b3S;2;9;RODEIO BONITO;RS;12/2020;2.073.803;1.440.203;1.785.850;1.302.534;287.953;26.562;0;31
COOPERATIVA DE CRÉDITO, POUPANÇA E INVESTIMENTO SICREDI EVOLUÇÃO - SICREDI EVOLUÇÃO;35571249;;;;b3S;2;9;JOAO PESSOA;PB;12/2020;2.069.574;1.137.299;1.608.817;1.509.188;460.757;41.891;0;19
COOPERATIVA DE CRÉDITO, POUPANÇA E INVESTIMENTO CELEIRO CENTRO OESTE – SICREDI CELEIRO CENTRO OESTE;3566655;;;;b3S;2;9;SAO GABRIEL DO OESTE;MS;12/2020;2.067.272;1.224.039;1.810.225;920.450;257.047;25.895;0;23
COOPERATIVA DE CRÉDITO SUL-SERRANA DO ESPÍRITO SANTO;815319;;;;b3S;2;9;VENDA NOVA DO IMIGRANTE;ES;12/2020;2.000.773;1.261.214;1.574.739;1.444.473;426.034;40.431;0;29
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DO CENTRO SUL RONDONIENSE - SICOOB CREDIP.;2015588;;;;b3S;2;9;PIMENTA BUENO;RO;12/2020;1.984.670;1.215.682;1.687.947;1.234.539;296.723;38.453;0;38
INTESA SANPAOLO BRASIL S.A. - BANCO MÚLTIPLO;55230916;;;84057;b1;3;8;SAO PAULO;SP;12/2020;1.982.113;1.429.156;1.622.986;1.588.691;359.127;2.406;2;0
BANCO SISTEMA S.A.;76543115;BTG PACTUAL;49944;80336;b1;2;8;RIO DE JANEIRO;RJ;12/2020;1.976.947;208.896;1.290.453;26.317;686.494;-23.265;1;0
BRB - CREDITO, FINANCIAMENTO E INVESTIMENTO S/A;33136888;BRB;31976;80288;n1;1;14;BRASILIA;DF;12/2020;1.972.647;1.997.435;1.693.031;1.595.696;279.615;42.217;2;0
COOPERATIVA CENTRAL DE CRÉDITO RURAL COM INTERAÇÃO SOLIDÁRIA - CRESOL CENTRAL SC/RS;7202627;;;;b3C;2;9;CHAPECO;SC;12/2020;1.946.604;339;1.891.259;996.838;55.345;1.371;0;0
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE ASSOCIADOS SÃO MIGUEL DO OESTE - SICOOB SÃO MIGUEL SC;81607046;;;;b3S;2;9;SAO MIGUEL D'OESTE;SC;12/2020;1.895.377;1.139.282;1.647.715;1.433.494;247.663;27.067;0;46
COOPERATIVA CENTRAL DE CRÉDITO DO NORTE DO BRASIL - SICOOB NORTE;3502131;;;;b3C;2;9;PORTO VELHO;RO;12/2020;1.884.326;5.337;1.799.260;1.520;85.066;1.117;0;0
COOPERATIVA CENTRAL DE CRÉDITO, POUPANÇA E INVESTIMENTO DE MATO GROSSO DO SUL, GOIÁS, DISTRITO FEDERAL E TOCANTINS – CENTRAL SICREDI BRASIL CENTRAL;33737818;;;;b3C;2;9;GOIANIA;GO;12/2020;1.879.081;0;1.812.491;0;66.590;839;0;0
COOPERATIVA DE CRÉDITO, POUPANÇA E INVESTIMENTO DAS REGIÕES CENTRO DO RS E MG – SICREDI REGIÃO CENTRO RS/MG;95594941;;;;b3S;2;9;SANTA MARIA;RS;12/2020;1.866.477;1.104.063;1.536.741;1.107.230;329.736;12.494;0;27
ITAÚ DISTRIBUIDORA DE TÍTULOS E VALORES MOBILIÁRIOS S.A.;33311713;ITAU;10069;80099;n2;2;16;SAO PAULO;SP;12/2020;1.847.988;0;777.253;0;1.070.735;111.041;2;0
COOPERATIVA DE CRÉDITO, POUPANÇA E INVESTIMENTO DA REGIÃO DA PRODUÇÃO -  SICREDI REGIÃO DA PRODUÇÃO RS/SC/MG;89468565;;;;b3S;2;9;SARANDI;RS;12/2020;1.836.750;1.195.297;1.637.490;1.273.626;199.260;23.137;0;25
CENTRAL DAS COOPERATIVAS DE CRÉDITO DO ESTADO DE SÃO PAULO - SICOOB CENTRAL CECRESP;62931522;;;;b3C;2;9;SAO PAULO;SP;12/2020;1.786.586;5.294;1.652.324;1.586.470;134.262;462;0;0
BANCO LUSO BRASILEIRO S.A.;59118133;;;81706;b1;2;8;SAO PAULO;SP;12/2020;1.783.428;1.226.097;1.584.426;1.469.655;199.001;18.564;2;0
COOPERATIVA DE CRÉDITO E INVESTIMENTO DE LIVRE ADMISSÃO AGROEMPRESARIAL - SICREDI AGROEMPRESARIAL PR/SP;79457883;;;;b3S;2;9;MANDAGUARI;PR;12/2020;1.776.225;1.075.366;1.588.555;1.280.043;187.670;21.424;0;30
SAFRA LEASING S.A. ARRENDAMENTO MERCANTIL;62063177;SAFRA;10083;80109;n1;2;19;SAO PAULO;SP;12/2020;1.775.453;969.521;1.297.384;621.029;478.069;-33.710;2;0
COOPERATIVA DE CRÉDITO, POUPANÇA E INVESTIMENTO OURO BRANCO – SICREDI OURO BRANCO RS;87853206;;;;b3S;2;9;TEUTONIA;RS;12/2020;1.768.395;1.040.611;1.481.975;1.132.237;286.420;25.034;0;22
CENTRAL DE COOPERATIVAS DE ECONOMIA E CRÉDITO MÚTUO DO ESTADO DO RIO GRANDE DO SUL LTDA - UNICRED CENTRAL RS;1634601;;;;b3C;2;9;PORTO ALEGRE;RS;12/2020;1.748.318;4.303;1.646.267;0;102.051;0;0;0
COOPERATIVA DE CRÉDITO SUL DO ESPÍRITO SANTO - SICOOB SUL;32467086;;;;b3S;2;9;CACHOEIRO DE ITAPEMIRIM;ES;12/2020;1.739.059;986.590;1.349.150;1.207.999;389.908;31.868;0;31
CREDIT SUISSE HEDGING-GRIFFO CORRETORA DE VALORES S.A;61809182;CREDIT SUISSE;30771;80219;n2;3;15;SAO PAULO;SP;12/2020;1.731.908;0;1.497.570;0;234.338;-19.596;3;0
CREDIT SUISSE (BRASIL) S.A. CORRETORA DE TÍTULOS E VALORES MOBILIÁRIOS;42584318;CREDIT SUISSE;30771;80219;n2;3;15;SAO PAULO;SP;12/2020;1.684.511;17;1.316.559;0;367.952;14.574;2;0
ÁGORA CORRETORA DE TITULOS E VALORES MOBILIARIOS S.A.;74014747;BRADESCO;10045;80075;n2;2;15;OSASCO;SP;12/2020;1.670.730;29.314;1.180.971;0;489.759;6.790;2;0
DAYCOVAL LEASING - BANCO MÚLTIPLO S.A.;43818780;DAYCOVAL;51987;81744;b2;2;8;SAO PAULO;SP;12/2020;1.670.698;1.421.097;1.132.506;793.164;538.192;38.661;2;0
BANCO TOPÁZIO S.A.;7679404;;;81517;b1;3;8;PORTO ALEGRE;RS;12/2020;1.669.849;826.854;1.577.294;1.434.532;92.555;-3.260;2;0
COOPERATIVA DE CRÉDITO, POUPANÇA E INVESTIMENTO FRONTEIRAS DO PARANÁ, SANTA CATARINA E SÃO PAULO - SICREDI FRONTEIRAS PR/SC/SP;82527557;;;;b3S;2;9;CAPANEMA;PR;12/2020;1.657.857;1.100.680;1.415.826;1.018.618;242.031;22.862;0;35
UBS BRASIL CORRETORA DE CÂMBIO, TÍTULOS E VALORES MOBILIÁRIOS S.A.;2819125;UBS;51877;80989;n2;3;15;SAO PAULO;SP;12/2020;1.655.778;0;1.297.262;0;358.516;20.503;3;0
BTG PACTUAL CORRETORA DE TÍTULOS E VALORES MOBILIÁRIOS S.A.;43815158;BTG PACTUAL;49944;80336;n2;2;15;RIO DE JANEIRO;RJ;12/2020;1.632.901;0;1.095.944;0;536.957;90.233;3;0
UNIPRIME CENTRAL - CENTRAL INTERESTADUAL DE COOPERATIVAS DE CREDITO LTDA.;3046391;;;;b3C;2;9;LONDRINA;PR;12/2020;1.623.290;0;1.573.287;0;50.003;84;0;1
RENASCENCA DISTRIBUIDORA DE TÍTULOS E VALORES MOBILIÁRIOS LTDA;62287735;;;84105;n2;2;16;SAO PAULO;SP;12/2020;1.614.586;0;1.533.361;1.498.692;81.225;10.921;2;0
COOPERATIVA DE CRÉDITO ALIANÇA RS/SC - SICREDI ALIANÇA RS/SC;87795639;;;;b3S;2;9;MARAU;RS;12/2020;1.596.668;980.869;1.400.541;1.031.475;196.127;19.458;0;33
COOPERATIVA CENTRAL DE CREDITO RURAL COM INTERAÇÃO SOLIDÁRIA   CENTRAL CRESOL SICOPER;21198087;;;;b3C;2;9;PASSO FUNDO;RS;12/2020;1.593.149;3.208;1.549.533;955.835;43.616;-1.129;0;0
COOPERATIVA DE CRÉDITO, POUPANÇA E INVESTIMENTO DA REGIÃO ALTOS DA SERRA - SICREDI ALTOS DA SERRA RS/SC;92555150;;;;b3S;2;9;TAPEJARA;RS;12/2020;1.558.334;1.071.965;1.336.485;863.248;221.849;13.996;0;30
COOPERATIVA DE CRÉDITO UNICRED CENTRAL MULTIRREGIONAL LTDA. - UCM;184068;;;;b3C;2;9;BELO HORIZONTE;MG;12/2020;1.548.816;9.649;1.447.392;0;101.424;26;0;0
BANCO PSA FINANCE BRASIL S.A.;3502961;SANTANDER;30379;80185;b2;3;8;SAO PAULO;SP;12/2020;1.538.287;1.420.839;1.264.674;1.191.323;273.613;14.192;2;0
COOPERATIVA DE CREDITO, POUPANÇA E INVESTIMENTO ALIANÇA - SICREDI ALIANÇA PR/SP;79052122;;;;b3S;2;9;MARECHAL CANDIDO RONDON;PR;12/2020;1.536.402;986.923;1.331.636;953.507;204.766;17.170;0;26
COOPERATIVA DE CRÉDITO, POUPANÇA E INVESTIMENTO PAMPA GAÚCHO - SICREDI PAMPA GAÚCHO;87733077;;;;b3S;2;9;ITAQUI;RS;12/2020;1.524.700;993.786;1.123.007;744.164;401.694;19.724;0;12
COOPERATIVA DE CRÉDITO, POUPANÇA E INVESTIMENTO DE LAJEADO - SICREDI INTEGRAÇÃO RS/MG;91159764;;;;b3S;2;9;LAJEADO;RS;12/2020;1.521.990;784.838;1.278.573;1.147.037;243.417;19.971;0;20
BANCO YAMAHA MOTOR DO BRASIL S.A.;10371492;;;80721;b2;3;8;GUARULHOS;SP;12/2020;1.511.870;1.395.522;1.230.969;1.099.993;280.901;43.607;2;0
BANCO KDB DO BRASIL S.A.;7656500;;;81603;b1;3;8;SAO PAULO;SP;12/2020;1.507.284;25.985;1.227.691;1.194.792;279.593;2.640;2;0
COOPERATIVA DE CRÉDITO, POUPANÇA E INVESTIMENTO DE CAMPO GRANDE E REGIÃO - SICREDI CAMPO GRANDE MS;3042597;;;;b3S;2;9;CAMPO GRANDE;MS;12/2020;1.462.567;907.639;1.286.408;780.847;176.159;19.616;0;15
COOPERATIVA DE CRÉDITO, POUPANÇA E INVESTIMENTO DE IBIRAIARAS – SICREDI IBIRAIARAS RS/MG;89990501;;;;b3S;2;9;IBIRAIARAS;RS;12/2020;1.448.019;919.131;1.195.491;836.732;252.528;21.335;0;23
COOPERATIVA CENTRAL DE CRÉDITO DE GOIÁS LTDA;33416108;;;;b3C;2;9;GOIANIA;GO;12/2020;1.443.419;4.377;1.322.456;24;120.963;3.489;0;0
COOPERATIVA DE CRÉDITO, POUPANÇA E INVESTIMENTO UNIVALES – SICREDI UNIVALES MT/RO;70431630;;;;b3S;2;9;JUINA;MT;12/2020;1.426.018;970.353;1.088.544;700.893;337.474;28.242;0;25
WILL FINANCEIRA S.A. CRÉDITO, FINANCIAMENTO E INVESTIMENTO;23862762;;;84600;n1;2;14;SAO PAULO;SP;12/2020;1.421.289;318.859;1.353.337;1.330.457;67.953;3.949;3;0
COOPERATIVA DE CRÉDITO SICOOB ENGECRED LTDA.;4388688;;;;b3S;2;9;GOIANIA;GO;12/2020;1.399.106;668.948;1.141.389;1.126.484;257.717;11.516;0;6
ICBC DO BRASIL BANCO MÚLTIPLO S.A.;17453575;;;81830;b1;3;8;SAO PAULO;SP;12/2020;1.394.873;785.432;1.195.835;1.173.404;199.038;-6.870;2;0
COOPERATIVA DE CRÉDITO SICOOB OURO VERDE;5582619;;;;b3S;2;9;LONDRINA;PR;12/2020;1.394.293;982.903;1.230.600;1.025.149;163.693;6.281;0;51
CITIGROUP GLOBAL MARKETS BRASIL, CORRETORA DE CÂMBIO, TÍTULOS E VALORES MOBILIÁRIOS S.A.;33709114;CITIBANK;30403;80192;n2;3;15;SAO PAULO;SP;12/2020;1.394.012;0;619.187;0;774.825;41.081;2;0
COOPERATIVA DE CRÉDITO, POUPANÇA E INVESTIMENTO REGIÕES DAS CULTURAS – SICREDI DAS CULTURAS RS/MG;90729369;;;;b3S;2;9;IJUI;RS;12/2020;1.376.716;888.995;1.107.404;683.407;269.313;17.387;0;20
JPMORGAN CHASE BANK, NATIONAL ASSOCIATION;46518205;JP MORGAN CHASE;20107;80116;b1;3;28;SAO PAULO;SP;12/2020;1.362.731;0;928.467;116.520;434.264;2.849;2;0
